name,ID,father,mother,spouse,lover,issue,allegiance,affiliated
Aegon Targaryen,Aegon_Targaryen_(son_of_Baelon),,Alyssa_Targaryen,,,,House_Targaryen,Alyssa_Targaryen;Aegon_I_Targaryen;Viserys_I_Targaryen;Daemon_Targaryen;Jaehaerys_I_Targaryen;Alysanne_Targaryen;Jocelyn_Baratheon;Aemon_Targaryen_(son_of_Jaehaerys_I);Daella_Targaryen_(daughter_of_Jaehaerys_I);Rodrik_Arryn;Corlys_Velaryon;Rhaenys_Targaryen_(daughter_of_Aemon);Aemma_Arryn;Alicent_Hightower;Rhea_Royce;Laena_Velaryon;Laenor_Velaryon;Rhaenyra_Targaryen;Baelon_Targaryen_(son_of_Viserys_I);Aegon_II_Targaryen;Helaena_Targaryen;Aemond_Targaryen;Daeron_Targaryen_(son_of_Viserys_I);Baela_Targaryen;Rhaena_Targaryen_(daughter_of_Daemon);Jacaerys_Velaryon;Lucerys_Velaryon;Joffrey_Velaryon;Viserys_II_Targaryen;Visenya_Targaryen_(daughter_of_Daemon);Aegon_III_Targaryen;Jaehaera_Targaryen;Jaehaerys_Targaryen_(son_of_Aegon_II);Maelor_Targaryen
Aegon Targaryen,Aegon_Targaryen_(son_of_Aerys_II),Aerys_II_Targaryen,Rhaella_Targaryen,,,,House_Targaryen,Aerys_II_Targaryen;Rhaella_Targaryen;Daeron_Targaryen_(son_of_Aerys_II);Aegon_V_Targaryen;Betha_Blackwood;Duncan_Targaryen;Jenny_of_Oldstones;Jaehaerys_II_Targaryen;Shaera_Targaryen;Daeron_Targaryen_(son_of_Aegon_V);Rhaelle_Targaryen;Ormund_Baratheon;Rhaegar_Targaryen;Elia_Martell;Shaena_Targaryen;Jaehaerys_Targaryen_(son_of_Aerys_II);Drogo;Daenerys_Targaryen;Hizdahr_zo_Loraq;Rhaenys_Targaryen_(daughter_of_Rhaegar);Aegon_Targaryen_(son_of_Rhaegar);Viserys_Targaryen;Rhaego
Aegon Targaryen,Aegon_Targaryen_(son_of_Rhaegar),Rhaegar_Targaryen,Elia_Martell,,,,House_Targaryen,Elia_Martell;Rhaenys_Targaryen_(daughter_of_Rhaegar);Rhaegar_Targaryen;Aemon_Targaryen_(son_of_Maekar_I);Aerys_II_Targaryen;Lewyn_Martell;Rhaella_Targaryen;Viserys_Targaryen;Pycelle;Tywin_Lannister;Jaime_Lannister;Gregor_Clegane;Amory_Lorch;Eddard_Stark;Robert_I_Baratheon;Daenerys_Targaryen;Tyrion_Lannister;Oberyn_Martell;Cersei_Lannister;Kevan_Lannister;Barristan_Selmy;Thoros_of_Myr;Doran_Martell;Varys;Nymeria_Sand;Arianne_Martell;Yandel;Jacelyn_Bywater;Jorah_Mormont;Jon_Connington;Pisswater_prince;Aegon_V_Targaryen;Betha_Blackwood;Duncan_Targaryen;Jenny_of_Oldstones;Jaehaerys_II_Targaryen;Shaera_Targaryen;Daeron_Targaryen_(son_of_Aegon_V);Rhaelle_Targaryen;Ormund_Baratheon;Shaena_Targaryen;Jaehaerys_Targaryen_(son_of_Aerys_II);Drogo;Hizdahr_zo_Loraq;Daeron_Targaryen_(son_of_Aerys_II);Aegon_Targaryen_(son_of_Aerys_II);Rhaego
Aegor Rivers,Aegor_Rivers,Aegon_IV_Targaryen,Barba_Bracken,Calla_Blackfyre,,,House_Bracken;House_Blackfyre;Second_Sons;Golden_Company,Aegon_IV_Targaryen;Barba_Bracken;Calla_Blackfyre;Daemon_I_Blackfyre;Brynden_Rivers;Melissa_Blackwood;Naerys_Targaryen;Aemon_Targaryen_(son_of_Viserys_II);Daeron_II_Targaryen;Bethany_Bracken;Terrence_Toyne;Shiera_Seastar;Rohanne_of_Tyrosh;Daemon_II_Blackfyre;Gormon_Peake;Aerion_Targaryen;Aerys_I_Targaryen;Daemon_III_Blackfyre;Torwyn_Greyjoy;Arianne_Martell;Arys_Oakheart;Illyrio_Mopatis;Tyrion_Lannister;Barristan_Selmy;Tywin_Lannister;Jaime_Lannister;Tybero_Istarion;Harry_Strickland;Jon_Connington;Justin_Massey;Stannis_Baratheon;Yandel;Sefton_Staunton;Duncan_the_Tall;Maynard_Plumm;Tommard_Heddle;Lord_Frey;Ambrose_Butterwell;Aegon_V_Targaryen;Lysono_Maar;Daena_Targaryen;Aegon_Blackfyre;Aenys_Blackfyre;Aemon_Blackfyre;Daemon_Blackfyre_(cousin_of_Maelys_I);Gwenys_Rivers;Mya_Rivers
Aelinor Penrose,Aelinor_Penrose,,,Aerys_I_Targaryen,,,House_Penrose;House_Targaryen,Aerys_I_Targaryen;Jeor_Mormont;Jon_Snow;Aemon_Targaryen_(son_of_Maekar_I);Elaena_Targaryen;Ronnel_Penrose;Jon_Penrose;Robin_Penrose;Laena_Penrose;Jocelyn_Penrose;Joy_Penrose;Baela_Targaryen;Rhaena_Targaryen_(daughter_of_Daemon);Alyn_Velaryon;Garmund_Hightower;Myriah_Martell;Betha_Blackwood;Visenya_Targaryen;Rhaenys_Targaryen;Alyssa_Velaryon;Ceryse_Hightower;Alys_Harroway;Elinor_Costayne;Rhaena_Targaryen_(daughter_of_Aenys_I);Jeyne_Westerling_(wife_of_Maegor_I);Alysanne_Targaryen;Aemma_Arryn;Alicent_Hightower;Helaena_Targaryen;Jaehaera_Targaryen;Daenaera_Velaryon;Daena_Targaryen;Naerys_Targaryen;Shaera_Targaryen;Rhaella_Targaryen;Daemon_Targaryen;Rohanne_of_Tyrosh;Drogo;Hizdahr_zo_Loraq;Cersei_Lannister;Margaery_Tyrell;Selyse_Florent;Alannys_Harlaw;Jeyne_Westerling
Aelor Targaryen,Aelor_Targaryen,Rhaegel_Targaryen,Alys_Arryn_(wife_of_Rhaegel),Aelora_Targaryen,,,House_Targaryen,Rhaegel_Targaryen;Alys_Arryn_(wife_of_Rhaegel);Aelora_Targaryen;Daenora_Targaryen;Duncan_the_Tall;Aerion_Targaryen;Valarr_Targaryen;Matarys_Targaryen;Daeron_II_Targaryen;Aerys_I_Targaryen;Brynden_Rivers;Sefton_Staunton;Maekar_I_Targaryen;Maynard_Plumm;Aegon_V_Targaryen;Samwell_Tarly;Myriah_Martell;Baelor_Targaryen_(son_of_Daeron_II);Jena_Dondarrion;Aelinor_Penrose;Dyanna_Dayne;Kiera_of_Tyrosh;Daeron_Targaryen_(son_of_Maekar_I);Aemon_Targaryen_(son_of_Maekar_I);Daella_Targaryen_(daughter_of_Maekar_I);Rhae_Targaryen;Maegor_Targaryen_(son_of_Aerion);Vaella_Targaryen_(daughter_of_Daeron)
Aelora Targaryen,Aelora_Targaryen,Rhaegel_Targaryen,Alys_Arryn_(wife_of_Rhaegel),Aelor_Targaryen,,,House_Targaryen,"Rhaegel_Targaryen;Alys_Arryn_(wife_of_Rhaegel);Aelor_Targaryen;Daenora_Targaryen;Aerys_I_Targaryen;Maekar_I_Targaryen;Brynden_Rivers;Aegon_V_Targaryen;The_Rat,_the_Hawk,_and_the_Pig;Maynard_Plumm;Yandel;Daeron_II_Targaryen;Myriah_Martell;Baelor_Targaryen_(son_of_Daeron_II);Jena_Dondarrion;Aelinor_Penrose;Dyanna_Dayne;Valarr_Targaryen;Kiera_of_Tyrosh;Matarys_Targaryen;Aerion_Targaryen;Daeron_Targaryen_(son_of_Maekar_I);Aemon_Targaryen_(son_of_Maekar_I);Daella_Targaryen_(daughter_of_Maekar_I);Rhae_Targaryen;Maegor_Targaryen_(son_of_Aerion);Vaella_Targaryen_(daughter_of_Daeron)"
Aelyx Targaryen,Aelyx_Targaryen,Aerys_Targaryen_(son_of_Aegon),,,,,House_Targaryen,Aerys_Targaryen_(son_of_Aegon);Baelon_Targaryen_(son_of_Aerys);Daemion_Targaryen;Gaemon_Targaryen_(son_of_Aenar);Aegon_Targaryen_(son_of_Gaemon);Elaena_Targaryen_(daughter_of_Gaemon);Maegon_Targaryen;Aerion_Targaryen_(son_of_Daemion);Valaena_Velaryon;Argella_Durrandon;Orys_Baratheon;Visenya_Targaryen;Aegon_I_Targaryen;Rhaenys_Targaryen
Aemma Arryn,Aemma_Arryn,Rodrik_Arryn,Daella_Targaryen_(daughter_of_Jaehaerys_I),Viserys_I_Targaryen,,Rhaenyra_Targaryen;Baelon_Targaryen_(son_of_Viserys_I),House_Arryn;House_Targaryen,Rhaenyra_Targaryen;Rodrik_Arryn;Daella_Targaryen_(daughter_of_Jaehaerys_I);Viserys_I_Targaryen;Baelon_Targaryen_(son_of_Viserys_I);Jaehaerys_I_Targaryen;Alysanne_Targaryen;Elys_Arryn;Amanda_Arryn;Daemon_Targaryen;Alicent_Hightower;Otto_Hightower;Aegon_II_Targaryen;Criston_Cole;Aegon_III_Targaryen;Viserys_II_Targaryen;Daena_Targaryen;Aegon_IV_Targaryen;Daemon_I_Blackfyre;Darnold_Arryn;Rymond_Arryn;Jocelyn_Baratheon;Aemon_Targaryen_(son_of_Jaehaerys_I);Alyssa_Targaryen;Corlys_Velaryon;Rhaenys_Targaryen_(daughter_of_Aemon);Rhea_Royce;Aegon_Targaryen_(son_of_Baelon);Laena_Velaryon;Laenor_Velaryon;Helaena_Targaryen;Aemond_Targaryen;Daeron_Targaryen_(son_of_Viserys_I);Baela_Targaryen;Rhaena_Targaryen_(daughter_of_Daemon);Jacaerys_Velaryon;Lucerys_Velaryon;Joffrey_Velaryon;Visenya_Targaryen_(daughter_of_Daemon);Jaehaera_Targaryen;Jaehaerys_Targaryen_(son_of_Aegon_II);Maelor_Targaryen;Visenya_Targaryen;Rhaenys_Targaryen;Alyssa_Velaryon;Ceryse_Hightower;Alys_Harroway;Elinor_Costayne;Rhaena_Targaryen_(daughter_of_Aenys_I);Jeyne_Westerling_(wife_of_Maegor_I);Daenaera_Velaryon;Naerys_Targaryen;Myriah_Martell;Aelinor_Penrose;Betha_Blackwood;Shaera_Targaryen;Rhaella_Targaryen;Rohanne_of_Tyrosh;Drogo;Hizdahr_zo_Loraq;Cersei_Lannister;Margaery_Tyrell;Selyse_Florent;Alannys_Harlaw;Jeyne_Westerling
Aemon Blackfyre,Aemon_Blackfyre,Daemon_I_Blackfyre,Rohanne_of_Tyrosh,,,,House_Blackfyre,Daemon_I_Blackfyre;Rohanne_of_Tyrosh;Aegon_Blackfyre;Alyn_Cockshaw;Daemon_II_Blackfyre;Aenys_Blackfyre;Brynden_Rivers;Eustace_Osgrey;Duncan_the_Tall;Daena_Targaryen;Aegon_IV_Targaryen;Barba_Bracken;Calla_Blackfyre;Aegor_Rivers;Daemon_III_Blackfyre;Daemon_Blackfyre_(cousin_of_Maelys_I)
Aemon Costayne,Aemon_Costayne,,,,,,House_Costayne,Symon_Silver_Tongue;Tyrion_Lannister;Joffrey_Baratheon;Margaery_Tyrell
Aemon Estermont,Aemon_Estermont,Eldon_Estermont,,,,Alyn_Estermont,House_Estermont,Eldon_Estermont;Alyn_Estermont;Renly_Baratheon;Joffrey_Baratheon;Tommen_Baratheon
Aemon Rivers,Aemon_Rivers,Walder_Rivers,,,,Walda_Rivers_(daughter_of_Aemon),House_Frey,Walder_Rivers;Walda_Rivers_(daughter_of_Aemon);Walder_Frey;Melwys_Rivers;Martyn_Rivers;Ronel_Rivers;Walda_Rivers;Jeyne_Rivers;Ryger_Rivers;Mellara_Rivers
Aemon Steelsong,Aemon_Steelsong,Mance_Rayder,Dalla,,,,,Gilly;Mance_Rayder;Dalla;Monster;Stannis_Baratheon;Aemon_Targaryen_(son_of_Maekar_I);Jon_Snow;Melisandre;Samwell_Tarly;Kojja_Mo;Melessa_Florent;Val;Jarl
Aemon Targaryen,Aemon_Targaryen_(son_of_Jaehaerys_I),Jaehaerys_I_Targaryen,Alysanne_Targaryen,Jocelyn_Baratheon,,Rhaenys_Targaryen_(daughter_of_Aemon),House_Targaryen,Jaehaerys_I_Targaryen;Alysanne_Targaryen;Jocelyn_Baratheon;Rhaenys_Targaryen_(daughter_of_Aemon);Rhaena_Targaryen_(daughter_of_Aenys_I);Daenerys_Targaryen_(daughter_of_Jaehaerys_I);Alyssa_Targaryen;Morion_Martell;Aegon_I_Targaryen;Corlys_Velaryon;Cameron_Tarth;Mushroom;Laena_Velaryon;Laenor_Velaryon;Rhaena_Targaryen_(daughter_of_Daemon);Baela_Targaryen;Jacaerys_Velaryon;Lucerys_Velaryon;Joffrey_Velaryon;Rhaenyra_Targaryen;Harwin_Strong;Aenys_I_Targaryen;Alyssa_Velaryon;Aegon_Targaryen_(son_of_Aenys_I);Viserys_Targaryen_(son_of_Aenys_I);Vaella_Targaryen_(daughter_of_Aenys_I);Aegon_Targaryen_(son_of_Jaehaerys_I);Maegelle_Targaryen;Vaegon_Targaryen;Daella_Targaryen_(daughter_of_Jaehaerys_I);Saera_Targaryen;Viserra_Targaryen;Gaemon_Targaryen_(son_of_Jaehaerys_I);Valerion_Targaryen;Gael_Targaryen;Rodrik_Arryn;Aemma_Arryn;Viserys_I_Targaryen;Alicent_Hightower;Daemon_Targaryen;Rhea_Royce;Aegon_Targaryen_(son_of_Baelon);Baelon_Targaryen_(son_of_Viserys_I);Aegon_II_Targaryen;Helaena_Targaryen;Aemond_Targaryen;Daeron_Targaryen_(son_of_Viserys_I);Viserys_II_Targaryen;Visenya_Targaryen_(daughter_of_Daemon);Aegon_III_Targaryen;Jaehaera_Targaryen;Jaehaerys_Targaryen_(son_of_Aegon_II);Maelor_Targaryen;Triston_Massey;Prentys_Tully;Albin_Massey;Lyonel_Strong;Jasper_Wylde;Thaddeus_Rowan;Symond_Staunton;Renly_Baratheon;Kevan_Lannister;Orton_Merryweather;Randyll_Tarly;Rogar_Baratheon;Daemon_Velaryon_(son_of_Aethan);Myles_Smallwood;Barth;Ryam_Redwyne;Otto_Hightower;Gyles_Morrigen;Benifer;Elysar;Allar;Runciter;Manfryd_Redwyne;Edwell_Celtigar;Rego_Draz;Martyn_Tyrell;Lyman_Beesbury;Qarl_Corbray;Mattheus;Florence_Fossoway
Aemon Targaryen,Aemon_Targaryen_(son_of_Viserys_II),Viserys_II_Targaryen,Larra_Rogare,,Naerys_Targaryen,Daeron_II_Targaryen,House_Targaryen;Kingsguard,Viserys_II_Targaryen;Larra_Rogare;Naerys_Targaryen;Daeron_II_Targaryen;Aegon_III_Targaryen;Aegon_IV_Targaryen;Cregan_Stark;Daeron_I_Targaryen;Baelor_I_Targaryen;Lord_Wyl_(conquest_of_Dorne);Morgil_Hastwyck;Daemon_I_Blackfyre;Kaeth;Daenerys_Targaryen_(daughter_of_Aegon_IV);Lord_Bracken;Barba_Bracken;Aegor_Rivers;Melissa_Blackwood;Terrence_Toyne;Aemon_Targaryen_(son_of_Maekar_I);Tyrion_Lannister;Barristan_Selmy;Ryam_Redwyne;Varys;Eddard_Stark;Robert_I_Baratheon;Jon_Snow;Arianne_Martell;Arys_Oakheart;Samwell_Tarly;Cersei_Lannister;Symeon_Star-Eyes;Wyman_Manderly;Davos_Seaworth;Aemma_Arryn;Viserys_I_Targaryen;Alicent_Hightower;Daemon_Targaryen;Rhaenyra_Targaryen;Aegon_II_Targaryen;Helaena_Targaryen;Aemond_Targaryen;Daeron_Targaryen_(son_of_Viserys_I);Daenaera_Velaryon;Jaehaera_Targaryen;Jaehaerys_Targaryen_(son_of_Aegon_II);Maelor_Targaryen;Daena_Targaryen;Rhaena_Targaryen_(daughter_of_Aegon_III);Elaena_Targaryen;Myriah_Martell;Maron_Martell;Rohanne_of_Tyrosh;Raynard_Ruskyn;Duncan_the_Tall;Willis_Fell;Marston_Waters;Regis_Groves;Amaury_Peake;Mervyn_Flowers;Edmund_Warrick;Dennis_Whitfield;Agramore_Cobb;Joffrey_Staunton;Robin_Massey;Robert_Darklyn;Unwin_Peake;Olyvar_Oakheart;Corlys_Velaryon_(son_of_Daemon);Addison_Hill;Gyles_Morrigen;Harrold_Westerling;Criston_Cole;Alyn_Connington;Demon_of_Darry;Robert_Flowers;Gerold_Hightower;Jaime_Lannister;Steffon_Darklyn;Lorent_Marbrand;Glendon_Goode;Loras_Tyrell;Butterwell_(Hand_of_the_King);Lucas_Lothston_(husband_of_Falena);Jon_Hightower
Aemon Targaryen,Aemon_Targaryen_(son_of_Maekar_I),Maekar_I_Targaryen,Dyanna_Dayne,,,,House_Targaryen;Citadel;Night's_Watch,Maekar_I_Targaryen;Dyanna_Dayne;Aemon_Targaryen_(son_of_Viserys_II);Daeron_II_Targaryen;Aegon_V_Targaryen;Melaquin;Duncan_the_Tall;Daeron_Targaryen_(son_of_Maekar_I);Rhaelle_Targaryen;Brynden_Rivers;Rhaegar_Targaryen;Aegon_Targaryen_(son_of_Rhaegar);Gared;Clydas;Chett;Jeor_Mormont;Tyrion_Lannister;Jon_Snow;Samwell_Tarly;Alliser_Thorne;Bowen_Marsh;Othor;Pycelle;Donal_Noye;Janos_Slynt;Mance_Rayder;Melisandre;Stannis_Baratheon;Azor_Ahai;Val;Gilly;Dalla;Daenerys_Targaryen;Barth;Quhuru_Mo;Aemon_Steelsong;Marwyn;Alys_Karstark;Aegon_I_Targaryen;Perestan;Aerys_I_Targaryen;Alleras;Jaehaerys_II_Targaryen;Myriah_Martell;Baelor_Targaryen_(son_of_Daeron_II);Jena_Dondarrion;Aelinor_Penrose;Rhaegel_Targaryen;Alys_Arryn_(wife_of_Rhaegel);Valarr_Targaryen;Kiera_of_Tyrosh;Matarys_Targaryen;Aelora_Targaryen;Aelor_Targaryen;Daenora_Targaryen;Aerion_Targaryen;Daella_Targaryen_(daughter_of_Maekar_I);Rhae_Targaryen;Maegor_Targaryen_(son_of_Aerion);Vaella_Targaryen_(daughter_of_Daeron);Gerardys;Cressen
Aemond Targaryen,Aemond_Targaryen,Viserys_I_Targaryen,Alicent_Hightower,Alys_Rivers,,Alys_Rivers's_son,House_Targaryen;Greens,Viserys_I_Targaryen;Alicent_Hightower;Alys_Rivers;Alys_Rivers's_son;Aegon_II_Targaryen;Lucerys_Velaryon;Borros_Baratheon;Rhaenyra_Targaryen;Helaena_Targaryen;Daeron_Targaryen_(son_of_Viserys_I);Daemon_Targaryen;Jacaerys_Velaryon;Joffrey_Velaryon;Laenor_Velaryon;Laena_Velaryon;Harwin_Strong;Criston_Cole;Boremund_Baratheon;Rhaenys_Targaryen_(daughter_of_Aemon);Maris_Baratheon;Mushroom;Otto_Hightower;Mysaria;Jaehaerys_Targaryen_(son_of_Aegon_II);Aegon_I_Targaryen;Simon_Strong;Nettles;Regis_Groves;Damon_Darry;Jaehaerys_I_Targaryen;Alysanne_Targaryen;Jocelyn_Baratheon;Aemon_Targaryen_(son_of_Jaehaerys_I);Daella_Targaryen_(daughter_of_Jaehaerys_I);Rodrik_Arryn;Alyssa_Targaryen;Corlys_Velaryon;Aemma_Arryn;Rhea_Royce;Aegon_Targaryen_(son_of_Baelon);Baelon_Targaryen_(son_of_Viserys_I);Baela_Targaryen;Rhaena_Targaryen_(daughter_of_Daemon);Viserys_II_Targaryen;Visenya_Targaryen_(daughter_of_Daemon);Aegon_III_Targaryen;Jaehaera_Targaryen;Maelor_Targaryen;Leowyn_Corbray;Orwyle;Jasper_Wylde;Tyland_Lannister;Larys_Strong
Aenys Blackfyre,Aenys_Blackfyre,Daemon_I_Blackfyre,Rohanne_of_Tyrosh,,,,House_Blackfyre,Daemon_I_Blackfyre;Rohanne_of_Tyrosh;Maekar_I_Targaryen;Brynden_Rivers;Aegon_V_Targaryen;Daena_Targaryen;Aegon_IV_Targaryen;Barba_Bracken;Aegon_Blackfyre;Daemon_II_Blackfyre;Calla_Blackfyre;Aegor_Rivers;Aemon_Blackfyre;Daemon_III_Blackfyre;Daemon_Blackfyre_(cousin_of_Maelys_I)
Aenys Frey,Aenys_Frey,Walder_Frey,Perra_Royce,Tyana_Wylde,,Aegon_Frey_(son_of_Aenys);Rhaegar_Frey,House_Frey,Walder_Frey;Perra_Royce;Tyana_Wylde;Aegon_Frey_(son_of_Aenys);Rhaegar_Frey;Catelyn_Stark;Robb_Stark;Roose_Bolton;Vargo_Hoat;Amory_Lorch;Robett_Glover;Arya_Stark;Rorge;Biter;Stannis_Baratheon;Tywin_Lannister;Joffrey_Baratheon;Elmar_Frey;Jaime_Lannister;Jeyne_Westerling;Edmure_Tully;Roslin_Frey;Hosteen_Frey;Symond_Frey;Jared_Frey;Ramsay_Snow;Jeyne_Poole;Wyman_Manderly;Theon_Greyjoy;Walder_Frey_(son_of_Merrett);Mors_Umber;Hother_Umber;Donella_Hornwood;Barbrey_Dustin;Roger_Ryswell;Perriane_Frey;Leslyn_Haigh;Jeyne_Beesbury;Harys_Haigh;Donnel_Haigh;Alyn_Haigh;Robert_Frey_(son_of_Rhaegar);Walda_Frey_(daughter_of_Rhaegar);Jonos_Frey;Walder_Haigh
Aenys I Targaryen,Aenys_I_Targaryen,Aegon_I_Targaryen,Rhaenys_Targaryen,,,Rhaena_Targaryen_(daughter_of_Aenys_I);Aegon_Targaryen_(son_of_Aenys_I);Viserys_Targaryen_(son_of_Aenys_I);Jaehaerys_I_Targaryen;Alysanne_Targaryen;Vaella_Targaryen_(daughter_of_Aenys_I),,Aerys_II_Targaryen;Aegon_I_Targaryen;Aegon_Targaryen_(son_of_Aenys_I);Maegor_I_Targaryen;Alyssa_Velaryon;Rhaena_Targaryen_(daughter_of_Aenys_I);Viserys_Targaryen_(son_of_Aenys_I);Jaehaerys_I_Targaryen;Alysanne_Targaryen;Vaella_Targaryen_(daughter_of_Aenys_I);Rhaenys_Targaryen;Gawen;Gyldayn;High_Septon_(Aenys_I);Yandel;Visenya_Targaryen;Harren_the_Red;Harren_Hoare;Gargon_Qoherys;Vulture_King_(Aenys_I);Jonos_Arryn;Allard_Royce;Goren_Greyjoy;Deria_Martell;Alyn_Stokeworth;Bernarr_Brune;Ceryse_Hightower;Alys_Harroway;Murmison;Daenerys_Targaryen;Jorah_Mormont;Valaena_Velaryon;Aerion_Targaryen_(son_of_Daemion);Orys_Baratheon;Argella_Durrandon;Elinor_Costayne;Jeyne_Westerling_(wife_of_Maegor_I);Aerea_Targaryen;Rhaella_Targaryen_(daughter_of_Aegon);Raymont_Baratheon;Viserys_I_Targaryen;Aegon_II_Targaryen;Aegon_III_Targaryen;Daeron_I_Targaryen;Baelor_I_Targaryen;Viserys_II_Targaryen;Aegon_IV_Targaryen;Daeron_II_Targaryen;Aerys_I_Targaryen;Maekar_I_Targaryen;Aegon_V_Targaryen;Jaehaerys_II_Targaryen;Joffrey_Baratheon;Tommen_Baratheon;Rhaenyra_Targaryen;Aemond_Targaryen;Vaella_Targaryen_(daughter_of_Daeron);Maegor_Targaryen_(son_of_Aerion);Aemon_Targaryen_(son_of_Maekar_I);Viserys_Targaryen;Renly_Baratheon;Stannis_Baratheon;Gaemon_Palehair;Trystane_Truefyre;Hugh_Hammer;Daemon_I_Blackfyre;Daemon_II_Blackfyre;Daemon_III_Blackfyre;Aenys_Blackfyre;Lyonel_Baratheon;Qhorin_Volmark;Lodos;Lodos_the_Twice-Drowned;Balon_Greyjoy;Euron_Greyjoy;Robb_Stark;Marla_Sunderland
Aerea Targaryen,Aerea_Targaryen,Aegon_Targaryen_(son_of_Aenys_I),Rhaena_Targaryen_(daughter_of_Aenys_I),,,,House_Targaryen,Rhaella_Targaryen_(daughter_of_Aegon);Aegon_Targaryen_(son_of_Aenys_I);Rhaena_Targaryen_(daughter_of_Aenys_I);Benifer;Jaehaerys_I_Targaryen;Rogar_Baratheon;Gyldayn;Aenys_I_Targaryen;Maegor_I_Targaryen;Tyanna_of_the_Tower;Alysanne_Targaryen;Alyssa_Velaryon;Ronnal_Baratheon;Orryn_Baratheon;Elissa_Farman;Aegon_Targaryen_(son_of_Jaehaerys_I);Daenerys_Targaryen_(daughter_of_Jaehaerys_I);Ser_Stupid;Lord_Pigface;Lady_Farts-a-Lot;Androw_Farman;Rego_Draz;Barth;Lucamore_Strong;Viserys_Targaryen_(son_of_Aenys_I);Vaella_Targaryen_(daughter_of_Aenys_I)
Aerion Targaryen,Aerion_Targaryen,Maekar_I_Targaryen,Dyanna_Dayne,Daenora_Targaryen,,Maegor_Targaryen_(son_of_Aerion),House_Targaryen;Second_Sons,Aerion_Targaryen_(son_of_Daemion);Maekar_I_Targaryen;Dyanna_Dayne;Daenora_Targaryen;Maegor_Targaryen_(son_of_Aerion);Satin;Yandel;Aegon_V_Targaryen;Raymun_Fossoway;Daeron_Targaryen_(son_of_Maekar_I);Aemon_Targaryen_(son_of_Maekar_I);Daella_Targaryen_(daughter_of_Maekar_I);Rhae_Targaryen;Duncan_the_Tall;Valarr_Targaryen;Humfrey_Hardyng;Lord_Ashford;Tanselle;Baelor_Targaryen_(son_of_Daeron_II);Steffon_Fossoway;Willem_Wylde;Donnel_of_Duskendale;Roland_Crakehall_(Kingsguard);Humfrey_Beesbury;Robyn_Rhysling;Lyonel_Baratheon;Aegor_Rivers;Brynden_Rivers;Aerys_I_Targaryen;Bran_Stark;Jon_Snow;Jeor_Mormont;Sansa_Stark;Joffrey_Baratheon;Alester_Florent;Davos_Seaworth;Stannis_Baratheon;Selyse_Florent;Jaime_Lannister;Aerys_II_Targaryen;Tyrion_Lannister;Margaery_Tyrell;Daeron_II_Targaryen;Myriah_Martell;Jena_Dondarrion;Aelinor_Penrose;Rhaegel_Targaryen;Alys_Arryn_(wife_of_Rhaegel);Kiera_of_Tyrosh;Matarys_Targaryen;Aelora_Targaryen;Aelor_Targaryen;Vaella_Targaryen_(daughter_of_Daeron);Duncan_Targaryen
Aerion Targaryen,Aerion_Targaryen_(son_of_Daemion),Daemion_Targaryen,,Valaena_Velaryon,,Visenya_Targaryen;Aegon_I_Targaryen;Rhaenys_Targaryen;Orys_Baratheon,House_Targaryen,Daemion_Targaryen;Valaena_Velaryon;Visenya_Targaryen;Aegon_I_Targaryen;Rhaenys_Targaryen;Orys_Baratheon;Gaemon_Targaryen_(son_of_Aenar);Aegon_Targaryen_(son_of_Gaemon);Elaena_Targaryen_(daughter_of_Gaemon);Maegon_Targaryen;Aerys_Targaryen_(son_of_Aegon);Aelyx_Targaryen;Baelon_Targaryen_(son_of_Aerys);Argella_Durrandon;Ceryse_Hightower;Aenys_I_Targaryen;Alyssa_Velaryon;Elinor_Costayne;Alys_Harroway;Maegor_I_Targaryen;Rhaena_Targaryen_(daughter_of_Aenys_I);Aegon_Targaryen_(son_of_Aenys_I);Viserys_Targaryen_(son_of_Aenys_I);Jaehaerys_I_Targaryen;Alysanne_Targaryen;Vaella_Targaryen_(daughter_of_Aenys_I);Jeyne_Westerling_(wife_of_Maegor_I);Aerea_Targaryen;Rhaella_Targaryen_(daughter_of_Aegon)
