ID,name,community,primary_house,region
Marianne_Vance,Marianne Vance,4,House_Vance,Riverlands
Maric_Seaworth,Maric Seaworth,8,House_Seaworth,Stormlands
Marilda_of_Hull,Marilda of Hull,2,House_Velaryon,Crownlands
Marillion,Marillion,5,House_Arryn,Vale
Maris_(Mother),Maris,3,Faith_of_the_Seven,Order
Maris_the_Maid,Maris the Maid,0,,
Maris_Baratheon,Maris Baratheon,2,House_Baratheon,Stormlands
Black_Maris,Black Maris,5,,
Marissa_Frey,Marissa Frey,4,House_Frey,Riverlands
Mariya_Darry,Mariya Darry,4,House_Darry,Riverlands
Mark_Mullendore,Mark Mullendore,12,House_Mullendore,Reach
Mark_Ryswell,Mark Ryswell,5,House_Ryswell,North
Marla_Prester,Marla Prester,1,House_Prester,Westerlands
Marla_Sunderland,Marla Sunderland,3,House_Sunderland,Vale
Marlon_Manderly,Marlon Manderly,8,House_Manderly,North
Marna_Locke,Marna Locke,8,House_Locke,North
Maron_Botley,Maron Botley,5,House_Botley,Iron_Islands
Maron_Greyjoy,Maron Greyjoy,5,House_Greyjoy,Iron_Islands
Maron_Martell,Maron Martell,1,House_Martell,Dorne
Maron_Martell's_son,Maron Martell's son,12,House_Martell,Dorne
Maron_Volmark,Maron Volmark,14,House_Volmark,Iron_Islands
Marq_Farman,Marq Farman,3,House_Farman,Westerlands
Marq_Grafton,Marq Grafton,5,House_Grafton,Vale
Marq_Piper,Marq Piper,4,House_Piper,Riverlands
Marq_Merryweather,Marq Merryweather,2,House_Merryweather,Reach
Marra_Rogare,Marra Rogare,2,House_Rogare,Essos
Marrigo,Marrigo,7,,
Marro,Marro,12,Gate_(playhouse),
Marselen,Marselen,7,Unsullied,Essos
Marston_Waters,Marston Waters,2,Kingsguard,Order
Prince_of_Dorne_(father_of_Maron),Prince of Dorne (father of Maron),1,House_Martell,Dorne
Princess_of_Dorne_(mother_of_Doran),Princess of Dorne (mother of Doran),12,House_Martell,Dorne
Martyn_Cassel,Martyn Cassel,5,House_Cassel,North
Martyn_Hightower,Martyn Hightower,3,House_Hightower,Reach
Martyn_Hightower_(son_of_Ormund),Martyn Hightower,2,House_Hightower,Reach
Martyn_Lannister,Martyn Lannister,4,House_Lannister,Westerlands
Martyn_Rivers,Martyn Rivers,4,House_Frey,Riverlands
Martyn_Tyrell,Martyn Tyrell,3,House_Tyrell,Reach
Marwyn,Marwyn,11,Citadel,Order
Marwyn_Belmore,Marwyn Belmore,5,House_Belmore,Vale
Mary_Mertyns,Mary Mertyns,7,House_Mertyns,Stormlands
Marya_Seaworth,Marya Seaworth,8,House_Seaworth,Stormlands
Maryam,Maryam,3,Faith_of_the_Seven,Order
Masha_Heddle,Masha Heddle,12,Heddle_family,
Maslyn,Maslyn,5,Night's_Watch,Order
Master_of_the_White_Hart,Master of the White Hart,12,House_Baratheon_of_King's_Landing,Crownlands
Matarys_Targaryen,Matarys Targaryen,1,House_Targaryen,Crownlands
Mathis,Mathis,2,Citadel,Order
Mathis_Rowan,Mathis Rowan,12,House_Rowan,Reach
Mathis_Rowan's_daughter,Mathis Rowan's daughter,12,House_Rowan,Reach
Mathos_Mallarawan,Mathos Mallarawan,7,Pureborn,
Matrice,Matrice,8,House_Baratheon_of_Dragonstone,Crownlands
Little_Matt,Little Matt,4,,
Matthar,Matthar,5,Night's_Watch,Order
Mattheus,Mattheus,3,Faith_of_the_Seven,Order
Matthos_Seaworth,Matthos Seaworth,8,House_Seaworth,Stormlands
Matthos_Tyrell,Matthos Tyrell,3,House_Tyrell,Reach
Mawney,Mawney,5,Night's_Watch,Order
Maynard,Maynard,4,,
Maynard_Holt,Maynard Holt,5,Night's_Watch,Order
Maynard_Plumm,Maynard Plumm,1,House_Plumm,Westerlands
Mazdhan_zo_Loraq,Mazdhan zo Loraq,7,House_of_Loraq,Essos
Mebble,Mebble,4,,
Medgar_Tully,Medgar Tully,1,House_Tully,Riverlands
Medger_Cerwyn,Medger Cerwyn,4,House_Cerwyn,North
Medrick,Medrick,4,Citadel,Order
Medrick_Manderly,Medrick Manderly,2,House_Manderly,North
Meera_Reed,Meera Reed,5,House_Reed,North
Megette,Megette,1,,
Megga_Tyrell,Megga Tyrell,12,House_Tyrell,Reach
Meha,Meha,5,,
Meizo_Mahr,Meizo Mahr,8,Salladhor_Saan,
Mela,Mela,12,House_Arryn,Vale
Melantha_Blackwood,Melantha Blackwood,8,House_Blackwood,Riverlands
Melaquin,Melaquin,1,Citadel,Order
Melara_Crane,Melara Crane,8,House_Crane,Reach
Melara_Hetherspoon,Melara Hetherspoon,12,House_Hetherspoon,Westerlands
Meldred_Merlyn,Meldred Merlyn,14,House_Merlyn,Iron_Islands
Melessa_Florent,Melessa Florent,5,House_Florent,Reach
Meliana,Meliana,5,,
Melicent,Melicent,12,,
Melisandre,Melisandre,8,House_Baratheon_of_Dragonstone,Crownlands
Melissa_Blackwood,Melissa Blackwood,1,House_Blackwood,Riverlands
Mellario,Mellario,12,House_Martell,Dorne
Mellei,Mellei,12,House_Martell,Dorne
Mellos,Mellos,2,Citadel,Order
Melly,Melly,4,Brotherhood_without_banners,Outlaw
Melony_Piper,Melony Piper,3,House_Piper,Riverlands
Meralyn,Meralyn,5,Happy_Port,
Meredyth_Crane,Meredyth Crane,12,House_Crane,Reach
Meredyth_Darklyn,Meredyth Darklyn,2,House_Darklyn,Crownlands
Meria_Martell,Meria Martell,3,,
Merianne_Frey,Merianne Frey,4,House_Frey,Riverlands
Meribald,Meribald,12,Faith_of_the_Seven,Order
Merion,Merion,1,Citadel,Order
Meris,Meris,7,Windblown,Sellsword
Merling_Queen,Merling Queen,5,,
Merlon_Crakehall,Merlon Crakehall,12,House_Crakehall,Westerlands
Mern_VI_Gardener,Mern VI Gardener,0,,
Mern_IX_Gardener,Mern IX Gardener,3,,
Mero,Mero,7,Second_Sons,Sellsword
Merrel,Merrel,8,House_Baratheon_of_Dragonstone,Crownlands
Merrell_the_Bold,Merrell the Bold,2,Blacks,Crownlands
Merrell_Bullock,Merrell Bullock,3,House_Targaryen,Crownlands
Merrett_Frey,Merrett Frey,4,House_Frey,Riverlands
Merrit,Merrit,11,Brotherhood_without_banners,Outlaw
Lady_Merryweather,Lady Merryweather,2,House_Merryweather,Reach
Lord_Merryweather,Lord Merryweather,2,House_Merryweather,Reach
Mervyn_Flowers,Mervyn Flowers,2,House_Peake,Reach
Meryn_Trant,Meryn Trant,12,House_Trant,Stormlands
Methyso,Methyso,7,,
Mezzara_Merreq,Mezzara Merreq,7,House_of_Merreq,
Michael_Manwoody,Michael Manwoody,1,House_Manwoody,Dorne
Mikken,Mikken,5,House_Stark,North
Miklaz,Miklaz,7,,
Miller's_sons,Miller's sons,5,House_Stark,North
Miller's_wife,Miller's wife,5,House_Bolton,North
Miller's_wife_from_Acorn_Water,Miller's wife from Acorn Water,5,House_Stark,North
Mina_Tyrell,Mina Tyrell,12,House_Tyrell,Reach
Minisa_Whent,Minisa Whent,4,House_Whent,Riverlands
Mirri_Maz_Duur,Mirri Maz Duur,7,Lhazareen,
Missandei,Missandei,7,House_Targaryen,Crownlands
Moelle,Moelle,12,Faith_of_the_Seven,Order
Mohor,Mohor,12,House_Bracken,Riverlands
Mollander,Mollander,11,Citadel,Order
Mollono_Yos_Dob,Mollono Yos Dob,7,House_Targaryen,Crownlands
Mollos,Mollos,0,Citadel,Order
Monford_Velaryon,Monford Velaryon,8,House_Velaryon,Crownlands
Monster,Monster,5,Free_Folk,Beyond_the_Wall
Monterys_Velaryon,Monterys Velaryon,8,House_Velaryon,Crownlands
Moon_(septon),Moon,3,Faith_of_the_Seven,Order
Moon_Boy,Moon Boy,12,House_Baratheon_of_King's_Landing,Crownlands
Moonshadow,Moonshadow,5,,
Moqorro,Moqorro,7,R'hllor,
Mord,Mord,5,House_Arryn,Vale
Mordane,Mordane,12,Faith_of_the_Seven,Order
Moredo_Prestayn,Moredo Prestayn,5,House_Prestayn,
Moredo_Rogare,Moredo Rogare,2,House_Rogare,Essos
Moreo_Tumitis,Moreo Tumitis,12,,
Morgan,Morgan,8,House_Baratheon_of_Dragonstone,Crownlands
Morgan_Dunstable,Morgan Dunstable,1,,
Morgan_Hightower,Morgan Hightower,3,House_Hightower,Reach
Morgan_Liddle,Morgan Liddle,14,House_Liddle,North
Morgan_Wylde,Morgan Wylde,3,House_Wylde,Stormlands
Morgarth,Morgarth,12,House_Baelish,Vale
Morghaz_zo_Zherzyn,Morghaz zo Zherzyn,7,House_of_Zherzyn,
Morgil_Hastwyck,Morgil Hastwyck,1,House_Hastwyck,
Morgo,Morgo,7,Yezzan_zo_Qaggaz,
Moriah_Qorgyle,Moriah Qorgyle,2,House_Qorgyle,Dorne
Morion_Martell,Morion Martell,3,House_Martell,Dorne
Lady_Mormont_(wife_of_Alaric_Stark),Lady Mormont (wife of Alaric Stark),3,House_Mormont,North
Morna_White_Mask,Morna White Mask,5,Mance_Rayder,Beyond_the_Wall
Moro,Moro,7,,
Morosh_the_Myrman,Morosh the Myrman,8,House_Baratheon_of_Dragonstone,Crownlands
Morra,Morra,12,House_Martell,Dorne
Morrec,Morrec,12,House_Lannister,Westerlands
Morros_Slynt,Morros Slynt,12,House_Slynt,Crownlands
Mors_Manwoody,Mors Manwoody,12,House_Manwoody,Dorne
Mors_Martell,Mors Martell,10,House_Martell,Dorne
Mors_Martell_(brother_of_Doran),Mors Martell,12,House_Martell,Dorne
Mors_Umber,Mors Umber,5,House_Umber,North
Mortimer_Boggs,Mortimer Boggs,1,House_Boggs,
Morton_Caron,Morton Caron,3,House_Caron,Stormlands
Morton_Waynwood,Morton Waynwood,12,House_Waynwood,Vale
Morya_Frey,Morya Frey,4,House_Frey,Riverlands
Moryn_Tyrell,Moryn Tyrell,11,House_Tyrell,Reach
Moslander_of_Yore,Moslander of Yore,2,Blacks,Crownlands
Mossador,Mossador,7,Unsullied,Essos
Mother_Mole,Mother Mole,5,Mance_Rayder,Beyond_the_Wall
Motho,Motho,7,,
Mudge_(brotherhood),Mudge,11,Brotherhood_without_banners,Outlaw
Mullin,Mullin,5,Citadel,Order
Mully,Mully,5,Night's_Watch,Order
Munda,Munda,5,Mance_Rayder,Beyond_the_Wall
Munkun,Munkun,2,Citadel,Order
Murch,Murch,11,,
Murch_(Winterfell),Murch,5,House_Stark,North
Murenmure,Murenmure,14,Citadel,Order
Murmison,Murmison,3,Faith_of_the_Seven,Order
Mushroom,Mushroom,2,House_Targaryen,Crownlands
Mya_Rivers,Mya Rivers,1,House_Targaryen,Crownlands
Mya_Stone,Mya Stone,5,House_Baratheon,Stormlands
Mya_Stone's_mother,Mya Stone's mother,5,,
Mycah,Mycah,5,House_Baratheon_of_King's_Landing,Crownlands
Mychel_Redfort,Mychel Redfort,5,House_Redfort,Vale
Mylenda_Caron,Mylenda Caron,4,House_Caron,Stormlands
Myles,Myles,12,Citadel,Order
Myles_(squire),Myles,4,House_Tully,Riverlands
Myles_Hightower,Myles Hightower,2,House_Hightower,Reach
Myles_Manwoody,Myles Manwoody,12,House_Manwoody,Dorne
Myles_Mooton,Myles Mooton,7,House_Mooton,Riverlands
Myles_Smallwood,Myles Smallwood,3,House_Smallwood,Riverlands
Myles_Toyne,Myles Toyne,7,House_Toyne,Stormlands
Myranda_Lefford,Myranda Lefford,4,House_Lefford,Westerlands
Myranda_Royce,Myranda Royce,5,House_Arryn,Vale
Lord_Myre,Lord Myre,14,House_Myre,
Myrcella_Baratheon,Myrcella Baratheon,12,House_Baratheon_of_King's_Landing,Crownlands
Myria_Jordayne,Myria Jordayne,12,House_Jordayne,Dorne
Myriah_Martell,Myriah Martell,1,House_Martell,Dorne
Myriah_Stark,Myriah Stark,2,House_Stark,North
Myriame_Manderly,Myriame Manderly,1,House_Manderly,North
Myrielle_Lannister,Myrielle Lannister,4,House_Lannister,Westerlands
Myrielle_Peake,Myrielle Peake,2,House_Peake,Reach
Myrio_Myrakis,Myrio Myrakis,7,Windblown,Sellsword
Myrio_Myrakis's_cousin,Myrio Myrakis's cousin,7,Windblown,Sellsword
Myrmadora_Haen,Myrmadora Haen,2,House_Haen,
Myrmello,Myrmello,5,,
Myros,Myros,3,Citadel,Order
Myrtle,Myrtle,5,Mance_Rayder,Beyond_the_Wall
Mysaria,Mysaria,2,Blacks,Crownlands
Naerys_Targaryen,Naerys Targaryen,1,House_Targaryen,Crownlands
Nage,Nage,4,House_Bolton,North
Naggle,Naggle,12,,
Nail,Nail,7,Second_Sons,Sellsword
Nan,Nan,5,House_Stark,North
Narbert,Narbert,12,Faith_of_the_Seven,Order
Narbert_Grandison,Narbert Grandison,5,House_Grandison,Stormlands
Narbo,Narbo,5,,
Narha_Otherys,Narha Otherys,1,House_Targaryen,Crownlands
Nate,Nate,12,House_Martell,Dorne
Ned_(ferryman),Ned,1,,
Ned_Bean,Ned Bean,2,House_Targaryen,Crownlands
Ned_Woods,Ned Woods,8,House_Woods,
Nestor_Royce,Nestor Royce,5,House_Arryn,Vale
Nettles,Nettles,2,Blacks,Crownlands
Nettles_(free_folk),Nettles (free folk),5,,
Night's_King,Night's King,5,Night's_Watch,Order
Nightingale_(courtesan),Nightingale (courtesan),5,,
Nissa_Nissa,Nissa Nissa,8,,
Noho_Dimittis,Noho Dimittis,12,Iron_Bank_of_Braavos,
Nolla,Nolla,4,,
Norbert_Vance,Norbert Vance,4,House_Vance_of_Atranta,
Norjen,Norjen,14,Drowned_men,
Norman_Hightower,Norman Hightower,3,House_Hightower,Reach
Norne_Goodbrother,Norne Goodbrother,14,House_Goodbrother_of_Shatterstone,
Norren,Norren,11,Citadel,Order
Norren_(House_Mooton),Norren (House Mooton),2,Citadel,Order
Notch,Notch,4,Brotherhood_without_banners,Outlaw
Nurse,Nurse,7,House_of_Qaggaz,
Nute,Nute,14,House_Greyjoy,Iron_Islands
Nyessos_Vhassar,Nyessos Vhassar,7,Elephants_(Volantis),
Nymella_Toland,Nymella Toland,12,House_Toland,Dorne
Nymeria,Nymeria,10,House_Martell,Dorne
Nymeria_(direwolf),Nymeria (direwolf),4,House_Stark,North
Nymeria_Sand,Nymeria Sand,12,House_Martell,Dorne
Nymor_Martell,Nymor Martell,3,House_Martell,Dorne
Nysterica,Nysterica,12,Faith_of_the_Seven,Order
Obara_Sand,Obara Sand,12,House_Martell,Dorne
Obara_Sand's_mother,Obara Sand's mother,12,,
Obella_Sand,Obella Sand,12,House_Martell,Dorne
Oberyn_Martell,Oberyn Martell,12,House_Martell,Dorne
Ogo,Ogo,7,,
Old_Grey_Gull,Old Grey Gull,14,Drowned_God,
Old_Pate,Old Pate,4,,
Old_Tattersalt,Old Tattersalt,5,Night's_Watch,Order
Olenna_Redwyne,Olenna Redwyne,12,House_Redwyne,Reach
Ollidar,Ollidar,3,Citadel,Order
Ollidor,Ollidor,12,Faith_of_the_Seven,Order
Ollo_Lophand,Ollo Lophand,5,Night's_Watch,Order
Olyvar_Frey,Olyvar Frey,4,House_Frey,Riverlands
Olyvar_Martell,Olyvar Martell,12,House_Martell,Dorne
Olyvar_Oakheart,Olyvar Oakheart,1,House_Oakheart,Reach
Olyver_Bracken,Olyver Bracken,3,House_Bracken,Riverlands
Omer_Blackberry,Omer Blackberry,8,House_Baratheon_of_Dragonstone,Crownlands
Ondrew_Locke,Ondrew Locke,5,House_Locke,North
One-eyed_crone,One-eyed crone,7,Dosh_khaleen,
Oppo,Oppo,12,,
Orbelo,Orbelo,5,,
Ordello,Ordello,7,,
Orell,Orell,5,Mance_Rayder,Beyond_the_Wall
Orland_of_Oldtown,Orland of Oldtown,5,House_Baratheon_of_King's_Landing,Crownlands
Orlos,Orlos,7,,
Ormond_(knight),Ormond,4,,
Ormond_Yronwood,Ormond Yronwood,12,House_Yronwood,Dorne
Ormund_Baratheon,Ormund Baratheon,7,House_Baratheon,Stormlands
Ormund_Hightower,Ormund Hightower,2,House_Hightower,Reach
Ormund_Wylde,Ormund Wylde,8,House_Wylde,Stormlands
Orryn_Baratheon,Orryn Baratheon,3,House_Baratheon,Stormlands
Orson_Stone,Orson Stone,7,Windblown,Sellsword
Orton_Merryweather,Orton Merryweather,12,House_Merryweather,Reach
Orwyle,Orwyle,2,Citadel,Order
Orys_Baratheon,Orys Baratheon,3,House_Baratheon,Stormlands
Osbert_Serry,Osbert Serry,14,House_Serry,Reach
Oscar_Tully,Oscar Tully,2,House_Tully,Riverlands
Osfryd_Kettleblack,Osfryd Kettleblack,12,House_Baelish,Vale
Osgood_III_Shett,Osgood III Shett,13,,
Osha,Osha,5,House_Stark,North
Osmund_Kettleblack,Osmund Kettleblack,12,Kingsguard,Order
Osmund_Strong,Osmund Strong,3,House_Strong,Riverlands
Osmund_Tyrell,Osmund Tyrell,0,House_Tyrell,Reach
Osmynd,Osmynd,4,Faith_of_the_Seven,Order
Osney_Kettleblack,Osney Kettleblack,12,House_Baelish,Vale
Osric_Umber,Osric Umber,2,House_Umber,North
Orphan_Oss,Orphan Oss,5,Night's_Watch,Order
Ossifer_Lipps,Ossifer Lipps,5,House_Lipps,Vale
Ossifer_Plumm,Ossifer Plumm,12,House_Plumm,Westerlands
Ossy,Ossy,5,House_Royce_of_the_Gates_of_the_Moon,
Oswald_Wode,Oswald Wode,2,House_Wode,Riverlands
Oswell_I_Arryn,Oswell I Arryn,4,,
Oswell_Kettleblack,Oswell Kettleblack,12,House_Baelish,Vale
Oswell_Whent,Oswell Whent,7,House_Whent,Riverlands
Oswyck,Oswyck,3,Faith_of_the_Seven,Order
Othell_Yarwyck,Othell Yarwyck,5,Night's_Watch,Order
Otho_Bracken,Otho Bracken,1,House_Bracken,Riverlands
Othor,Othor,5,Night's_Watch,Order
Otter_Gimpknee,Otter Gimpknee,14,,
Otto_Hightower,Otto Hightower,2,House_Hightower,Reach
Ottomore,Ottomore,4,Citadel,Order
Ottyn_Wythers,Ottyn Wythers,5,House_Wythers,Reach
Owain_Bourney,Owain Bourney,2,Blacks,Crownlands
Owen_the_Oaf,Owen the Oaf,5,Night's_Watch,Order
Owen_(brother_of_Meribald),Owen,12,,
Owen_(knight),Owen,5,,
Owen_Bush,Owen Bush,3,Kingsguard,Order
Owen_Costayne,Owen Costayne,2,House_Costayne,Reach
Owen_Fossoway,Owen Fossoway,2,House_Fossoway_of_Cider_Hall,
Owen_Inchfield,Owen Inchfield,12,House_Inchfield,Reach
Owen_Merryweather,Owen Merryweather,12,House_Merryweather,Reach
Owen_Norrey,Owen Norrey,4,House_Norrey,North
Oznak_zo_Pahl,Oznak zo Pahl,7,House_of_Pahl,
Paezhar_zo_Myraq,Paezhar zo Myraq,7,House_of_Myraq,
Palla,Palla,5,House_Stark,North
Parmen_Crane,Parmen Crane,12,House_Crane,Reach
Parquello_Vaelaros,Parquello Vaelaros,7,,
Lord_Parren,Lord Parren,3,House_Parren,Westerlands
Patchface,Patchface,8,House_Baratheon,Stormlands
Pate_(novice),Pate (novice),11,Citadel,Order
Pate_(orphan),Pate (orphan),12,,
Pate_(ranger),Pate (ranger),5,Night's_Watch,Order
Pate_(whipping_boy),Pate (whipping boy),12,House_Baratheon_of_King's_Landing,Crownlands
Pate_the_Woodcock,Pate the Woodcock,3,Kingsguard,Order
Pate_(Standfast),Pate (Standfast),1,House_Osgrey,Reach
Pate_of_the_Blue_Fork,Pate of the Blue Fork,4,House_Frey,Riverlands
Pate_of_Fairmarket,Pate of Fairmarket,9,,
Pate_of_Lancewood,Pate of Lancewood,4,,
Pate_of_Longleaf,Pate of Longleaf,2,Blacks,Crownlands
Pate_of_Mory,Pate of Mory,4,,
Pate_of_Shermer's_Grove,Pate of Shermer's Grove,4,,
Pater,Pater,3,Faith_of_the_Seven,Order
Patrek_Mallister,Patrek Mallister,4,House_Mallister,Riverlands
Patrek_of_King's_Mountain,Patrek of King's Mountain,5,House_Baratheon_of_Dragonstone,Crownlands
Paxter_Redwyne,Paxter Redwyne,12,House_Redwyne,Reach
Patrice_Hightower,Patrice Hightower,3,House_Hightower,Reach
Patricia_Redwyne,Patricia Redwyne,2,House_Redwyne,Reach
Lord_Peake_(father_of_Unwin),Lord Peake (father of Unwin),2,House_Peake,Reach
Pearse_Caron,Pearse Caron,1,House_Caron,Stormlands
Penny,Penny,7,Second_Sons,Sellsword
Perestan,Perestan,0,Citadel,Order
Perianne_Moore,Perianne Moore,3,House_Mooton,Riverlands
Perkin_Follard,Perkin Follard,8,House_Follard,
Perkin_the_Flea,Perkin the Flea,2,Night's_Watch,Order
Perra_Frey,Perra Frey,4,House_Frey,Riverlands
Perra_Royce,Perra Royce,4,House_Royce,Vale
Perros_Blackmont,Perros Blackmont,12,House_Blackmont,Dorne
Lord_Perryn,Lord Perryn,2,Blacks,Crownlands
Perwyn_Frey,Perwyn Frey,4,House_Frey,Riverlands
Peter_Plumm,Peter Plumm,4,House_Plumm,Westerlands
Petyr_Baelish,Petyr Baelish,12,House_Baelish,Vale
Petyr_Frey,Petyr Frey,4,House_Frey,Riverlands
Petyr_Mallister,Petyr Mallister,9,House_Mallister,Riverlands
Petyr_Piper,Petyr Piper,2,House_Piper,Riverlands
Phario_Forel,Phario Forel,7,,
Philip_Foote,Philip Foote,12,House_Foote,Westerlands
Philip_Plumm,Philip Plumm,4,House_Plumm,Westerlands
Pia,Pia,4,House_Whent,Riverlands
Pimply_squire,Pimply squire,11,House_Sarsfield,Westerlands
Pinchbottom_Pate,Pinchbottom Pate,1,,
Lady_Piper_(wife_of_Quellon_Greyjoy),Lady Piper (wife of Quellon Greyjoy),14,House_Piper,Riverlands
Pisswater_prince,Pisswater prince,12,House_Targaryen,Crownlands
Plague_face,Plague face,5,Faceless_Men,Essos
Plummer,Plummer,1,House_Ashford,
Podrick_Payne,Podrick Payne,12,House_Payne,Westerlands
Pollitor,Pollitor,12,Alchemists'_Guild,
Polliver,Polliver,11,House_Clegane,Westerlands
Pono,Pono,7,Drogo's_khalasar,
Porridge,Porridge,8,House_Baratheon_of_Dragonstone,Crownlands
Porther,Porther,5,House_Stark,North
Portifer_Woodwright,Portifer Woodwright,12,House_Woodwright,
Poul_Pemford,Poul Pemford,4,House_Tully,Riverlands
Poxy_Tym,Poxy Tym,5,House_Stark,North
Praed,Praed,11,,
Prendahl_na_Ghezn,Prendahl na Ghezn,7,Stormcrows,Sellsword
Prentys_Tully,Prentys Tully,3,House_Tully,Riverlands
Preston_Greenfield,Preston Greenfield,12,House_Greenfield,Westerlands
Priscella_Hogg,Priscella Hogg,2,House_Hogg,Crownlands
Prudence_Celtigar,Prudence Celtigar,3,House_Celtigar,Crownlands
Prunella_Celtigar,Prunella Celtigar,3,House_Celtigar,Crownlands
Puckens,Puckens,12,House_Lannister,Westerlands
Pudding,Pudding,1,,
Puddingfoot,Puddingfoot,4,Brotherhood_without_banners,Outlaw
Pyat_Pree,Pyat Pree,7,Undying_Ones,
Pycelle,Pycelle,12,Citadel,Order
Pycelle's_serving_girl,Pycelle's serving girl,12,Pycelle,
Pyg,Pyg,12,Brave_Companions,Sellsword
Pykewood_Peake,Pykewood Peake,7,Golden_Company,Sellsword
Pylos,Pylos,8,Citadel,Order
Pynto,Pynto,5,Pynto's,
Pypar,Pypar,5,Night's_Watch,Order
Pytho_Malanon,Pytho Malanon,7,,
Qalen,Qalen,14,Citadel,Order
Qarl_the_Maid,Qarl the Maid,14,House_Greyjoy,Iron_Islands
Qarl_the_Thrall,Qarl the Thrall,14,,
Qarl_Corbray,Qarl Corbray,3,House_Corbray,Vale
Qarl_Correy,Qarl Correy,2,House_Velaryon,Crownlands
Qarlton_Chelsted,Qarlton Chelsted,7,House_Chelsted,
Qavo_Nogarys,Qavo Nogarys,7,,
Qezza_Galare,Qezza Galare,7,House_of_Galare,
Qhorin_Halfhand,Qhorin Halfhand,5,Night's_Watch,Order
Qhorin_Volmark,Qhorin Volmark,3,House_Volmark,Iron_Islands
Qhorwyn_Hoare,Qhorwyn Hoare,9,,
Qoren_Martell,Qoren Martell,2,House_Martell,Dorne
Lord_Commander_Qorgyle,Lord Commander Qorgyle,5,House_Qorgyle,Dorne
Qos,Qos,12,,
Qotho,Qotho,7,Drogo,Essos
Quaithe,Quaithe,7,,
Quaro,Quaro,7,Drogo,Essos
Queen_o'_whores,Queen o' whores,4,House_Frey,Riverlands
Queen_Whore,Queen Whore,7,,
Quellon_Botley,Quellon Botley,14,House_Botley,Iron_Islands
Quellon_Greyjoy,Quellon Greyjoy,14,House_Greyjoy,Iron_Islands
Quellon_Humble,Quellon Humble,14,House_Humble,
Quenn,Quenn,8,Mance_Rayder,Beyond_the_Wall
Quent,Quent,5,House_Stark,North
Quenten_Banefort,Quenten Banefort,4,House_Banefort,Westerlands
Quenton_Corbray,Quenton Corbray,2,House_Corbray,Vale
Quenton_Greyjoy,Quenton Greyjoy,14,House_Greyjoy,Iron_Islands
Quenton_Greyjoy_(cousin),Quenton Greyjoy (cousin),14,House_Greyjoy,Iron_Islands
Quenton_Hightower,Quenton Hightower,12,House_Hightower,Reach
Quenton_Qoherys,Quenton Qoherys,3,House_Targaryen,Crownlands
Quentyn_Ball,Quentyn Ball,1,House_Targaryen,Crownlands
Quentyn_Blackwood,Quentyn Blackwood,1,House_Blackwood,Riverlands
Quentyn_Martell,Quentyn Martell,7,House_Martell,Dorne
Quhuru_Mo,Quhuru Mo,5,,
Quickfinger,Quickfinger,1,House_Blackfyre,Crownlands
Quill,Quill,5,,
Quincy_Cox,Quincy Cox,4,House_Cox,Riverlands
Quort,Quort,5,Mance_Rayder,Beyond_the_Wall
Qyburn,Qyburn,12,Citadel,Order
Qyle,Qyle,11,,
Qyle_Corbray,Qyle Corbray,13,,
Qyle_Martell,Qyle Martell,2,House_Martell,Dorne
Racallio_Ryndoon,Racallio Ryndoon,2,Kingdom_of_the_Three_Daughters,
Rafe,Rafe,1,,
Rafford,Rafford,11,House_Clegane,Westerlands
Ragnor_Pyke,Ragnor Pyke,14,House_Greyjoy,Iron_Islands
Ragwyle,Ragwyle,5,Mance_Rayder,Beyond_the_Wall
Rainbow_Knight,Rainbow Knight,12,,
Rakharo,Rakharo,7,Drogo,Essos
Ralf_(Limper),Ralf,14,,
Ralf_(Lordsport),Ralf,14,,
Ralf_(Shepherd),Ralf,14,,
Ralf_Kenning,Ralf Kenning,5,House_Kenning_of_Harlaw,
Ralf_Stonehouse,Ralf Stonehouse,14,House_Stonehouse,Iron_Islands
Ralph_Buckler,Ralph Buckler,12,House_Buckler,Stormlands
Ramsay_Snow,Ramsay Snow,5,House_Bolton,North
Randa,Randa,4,,
Randyll_Tarly,Randyll Tarly,12,House_Tarly,Reach
Rast,Rast,5,Night's_Watch,Order
Rat_Cook,Rat Cook,4,Night's_Watch,Order
"The_Rat,_the_Hawk,_and_the_Pig","The Rat, the Hawk, and the Pig",1,,
Rattleshirt,Rattleshirt,5,Mance_Rayder,Beyond_the_Wall
Ravella_Swann,Ravella Swann,4,House_Swann,Stormlands
Ravos_Hoare,Ravos Hoare,14,House_Hoare,Iron_Islands
Rawney,Rawney,12,Faith_of_the_Seven,Order
Raya_Stark,Raya Stark,2,House_Stark,North
Rayford_Rosby,Rayford Rosby,3,House_Rosby,Crownlands
Raylon_Rivers,Raylon Rivers,2,House_Bracken,Riverlands
Raymar_Royce,Raymar Royce,8,House_Royce,Vale
Raymond_Nayland,Raymond Nayland,12,House_Nayland,Riverlands
Raymont_Baratheon,Raymont Baratheon,3,House_Baratheon,Stormlands
Raymun_Redbeard,Raymun Redbeard,8,,
Raymun_Darry,Raymun Darry,4,House_Darry,Riverlands
Raymun_Fossoway,Raymun Fossoway,1,House_Fossoway_of_Cider_Hall,
Raymund_Connington,Raymund Connington,7,House_Connington,Stormlands
Raymund_Frey,Raymund Frey,4,House_Frey,Riverlands
Raymund_Mallery,Raymund Mallery,3,House_Mallery,Crownlands
